transaction_id,customer_id,source_table,amount,country_risk_score,velocity_24h,kyc_complete,kyb_complete,is_cross_border,rule_alert,model_probability,risk_tier
TX126984,4124,kyc,15088.92,5,2,1,1,0,0,0.17194743742472757,Low
TX126985,5940,kyc,8761.33,3,4,1,1,1,0,0.21360117780083399,Low
TX126986,6805,wire,1958.56,3,5,1,1,0,0,0.13687984660906508,Low
TX126987,3408,wire,1971.15,7,2,1,1,0,0,0.18678918545630968,Low
TX126988,2523,core_banking,3904.75,1,3,1,1,0,0,0.055549238297807536,Low
TX126989,4717,core_banking,35263.17,9,1,1,1,0,1,0.5010527359443989,Medium
TX126990,4810,core_banking,3525.79,1,3,1,1,0,0,0.05485747126827073,Low
TX126991,3594,cards,1439.12,1,1,1,1,0,0,0.03168755475166564,Low
TX126992,2794,cards,1511.24,1,5,1,1,0,0,0.08187749971007517,Low
TX126993,2573,wire,2734.38,3,2,1,1,1,0,0.11771001326490889,Low
TX126994,4129,kyc,4522.92,5,6,1,1,1,0,0.4033086568160095,Medium
TX126995,3556,wire,1331.32,3,1,1,0,0,0,0.10308531497264345,Low
TX126996,3745,kyc,8512.64,5,0,1,1,0,0,0.0909526947797898,Low
TX126997,1571,cards,1711.47,1,7,1,1,0,0,0.1289697809718061,Low
TX126998,6284,kyc,12083.04,5,2,1,1,0,0,0.15748070781507623,Low
TX126999,5241,kyc,4277.4,2,1,1,1,0,0,0.04563849442240023,Low
TX127000,6513,cards,2366.52,5,6,1,1,1,0,0.38528585868719045,Medium
TX127001,5975,cards,198.22,4,3,1,1,0,0,0.10687541249274414,Low
TX127002,4712,kyc,2320.74,2,4,1,1,0,0,0.08637088239384164,Low
TX127003,2844,kyc,3371.21,6,2,0,1,0,0,0.3095962269472762,Low
TX127004,4923,cards,3524.92,2,3,1,0,0,0,0.1339323965798751,Low
TX127005,4398,core_banking,6061.74,3,1,1,1,1,0,0.10453332377119043,Low
TX127006,6542,wire,2284.01,8,2,1,1,0,1,0.23504147117699348,Low
TX127007,2392,kyc,6142.34,10,2,1,1,0,1,0.3810678762124064,Medium
TX127008,1153,cards,1359.02,2,3,1,1,0,0,0.06645685129846605,Low
TX127009,1764,core_banking,9227.68,2,3,1,1,0,0,0.08572152824188138,Low
TX127010,2051,wire,9358.64,9,5,1,1,0,1,0.5243687776678165,Medium
TX127011,4981,kyc,4735.16,8,0,1,1,0,1,0.16878406985876532,Low
TX127012,1879,kyc,7369.96,3,2,1,1,0,0,0.08301640068902175,Low
TX127013,1804,kyc,2542.36,7,3,1,1,0,0,0.2312942761450591,Low
TX127014,3382,cards,2878.79,5,2,1,1,0,0,0.11928249336549251,Low
TX127015,5691,cards,2711.62,1,2,1,1,0,0,0.042083966560763485,Low
TX127016,3546,core_banking,12633.89,6,0,1,1,1,1,0.20952120998049611,Low
TX127017,2630,core_banking,4210.18,2,4,1,1,0,0,0.09173404186230062,Low
TX127018,2706,kyc,1603.63,8,3,1,1,0,1,0.2781066078567042,Low
TX127019,5911,kyc,3251.56,5,0,1,0,0,0,0.1435398122738085,Low
TX127020,3599,wire,2144.67,3,1,1,1,0,0,0.05546520964439241,Low
TX127021,3211,kyc,4124.91,8,2,1,1,0,1,0.24682311700280704,Low
TX127022,5640,cards,2927.31,4,1,1,1,0,0,0.07394965004109823,Low
TX127023,3213,kyc,891.52,9,2,1,1,0,1,0.2791268595805282,Low
TX127024,3140,cards,1181.2,9,0,1,1,0,1,0.19175325097765264,Low
TX127025,5503,cards,2381.37,1,3,1,1,0,0,0.05281735808428836,Low
TX127026,2964,wire,13723.32,1,4,1,1,0,0,0.09624304137630416,Low
TX127027,4061,core_banking,554.4,7,5,1,1,0,0,0.3163501935991571,Low
TX127028,4987,cards,5154.64,2,0,1,1,0,0,0.03698389456625972,Low
TX127029,2205,cards,17295.27,5,3,1,1,0,0,0.22362492344375662,Low
TX127030,1770,cards,9560.33,4,2,1,1,0,0,0.11451918274059113,Low
TX127031,6102,wire,3550.13,10,4,1,1,0,1,0.48107268605676,Medium
TX127032,2782,cards,2900.98,5,3,0,1,0,0,0.2997548109774702,Low
TX127033,3040,core_banking,6912.01,6,5,1,1,1,0,0.43092463818797777,Medium
TX127034,4538,wire,16450.72,7,0,1,1,0,0,0.18782200337855318,Low
TX127035,1616,core_banking,7465.95,6,4,1,0,0,0,0.41127629322461157,Medium
TX127036,1273,kyc,4383.97,4,5,0,1,0,0,0.35972427930030815,Medium
TX127037,3496,kyc,12212.64,9,2,1,1,0,1,0.36527123006327633,Medium
TX127038,6809,cards,4351.43,4,3,1,1,1,0,0.19345731165609661,Low
TX127039,4443,wire,3992.57,3,1,1,1,0,0,0.05895258496994613,Low
TX127040,4470,wire,6869.94,2,2,1,1,0,0,0.06299979078542177,Low
TX127041,4659,wire,1923.46,7,7,1,1,0,0,0.44455917612361734,Medium
TX127042,6165,core_banking,72459.75,2,2,1,1,1,1,0.5364579930279629,Medium
TX127043,6013,kyc,4263.93,3,2,1,1,0,0,0.0751071279330749,Low
TX127044,1145,kyc,3026.61,10,3,1,1,0,1,0.4148214931241174,Medium
TX127045,4248,wire,8469.39,9,1,1,1,0,1,0.28220072705946403,Low
TX127046,4279,kyc,10898.36,2,1,1,1,0,0,0.056863498065522634,Low
TX127047,2342,cards,1835.87,10,2,1,1,0,1,0.34620912213299254,Low
TX127048,6850,kyc,659.12,1,5,1,1,0,0,0.07966328375250334,Low
TX127049,2569,kyc,2615.27,4,6,1,0,0,0,0.35698700578731196,Medium
TX127050,6003,wire,4840.03,9,2,0,1,1,1,0.6546180545937166,High
TX127051,1605,kyc,1734.33,10,1,1,0,0,1,0.45281620172767684,Medium
TX127052,4610,core_banking,3549.86,10,2,1,1,0,1,0.3599099749518107,Medium
TX127053,5415,core_banking,3202.89,10,5,1,1,1,1,0.6708652708104684,High
TX127054,4024,wire,709.22,1,2,1,1,1,0,0.06628687689238895,Low
TX127055,1635,cards,7052.93,3,3,1,1,0,0,0.10310901918055076,Low
TX127056,1743,wire,8939.74,6,5,1,1,0,0,0.3192742406841701,Low
TX127057,4634,cards,4432.89,7,1,1,1,1,0,0.25258951402665003,Low
TX127058,6175,kyc,5366.91,8,4,1,1,1,1,0.4944606891407163,Medium
TX127059,4581,core_banking,1894.54,3,0,1,0,0,0,0.08365504850914933,Low
TX127060,1605,kyc,3230.88,1,4,1,0,1,0,0.2047414692599346,Low
TX127061,5713,core_banking,7135.18,3,2,1,1,0,0,0.0823930009474641,Low
TX127062,3755,cards,928.16,5,1,1,1,0,0,0.0896827763083752,Low
TX127063,1447,core_banking,1310.26,5,4,1,1,0,0,0.17448899800105683,Low
TX127064,3207,wire,874.95,10,5,1,0,0,1,0.6858144230354567,High
TX127065,2217,wire,19616.56,4,3,1,1,0,0,0.19101623877632268,Low
TX127066,6918,kyc,2759.59,2,2,1,1,0,0,0.05502273788810956,Low
TX127067,6457,core_banking,15318.86,5,5,1,0,0,0,0.4715707208615595,Medium
TX127068,1636,cards,3380.89,9,0,1,1,1,1,0.307534987938174,Low
TX127069,4433,kyc,21890.34,2,1,1,1,0,0,0.08137289096462551,Low
TX127070,1042,core_banking,12486.02,5,2,1,0,1,1,0.39819556015408286,Medium
TX127071,3746,wire,1836.24,5,4,1,1,0,0,0.17715663147607827,Low
TX127072,1935,core_banking,4078.27,1,5,1,1,0,0,0.08889027828922853,Low
TX127073,5486,cards,1334.24,1,2,1,1,0,0,0.04018288509273659,Low
TX127074,1432,kyc,7058.64,3,6,1,1,0,0,0.1957695587053481,Low
TX127075,6415,kyc,10697.18,8,2,1,1,0,1,0.2920189356056587,Low
TX127076,2386,core_banking,23851.61,5,0,1,0,0,0,0.2563181930982419,Low
TX127077,2578,wire,14440.27,4,1,1,1,0,0,0.1067296239728361,Low
TX127078,6314,cards,5612.46,8,5,1,1,0,1,0.42224507052414734,Medium
TX127079,6408,kyc,5186.16,4,1,1,1,0,0,0.0795494527499699,Low
TX127080,1575,kyc,2845.77,2,1,1,1,0,0,0.043505068138432586,Low
TX127081,1652,kyc,22554.25,3,2,1,1,0,0,0.13347216822648036,Low
TX127082,6120,core_banking,1534.47,5,6,1,1,0,0,0.2599374758745035,Low
TX127083,6866,kyc,1289.65,3,3,1,1,0,0,0.08589166892776681,Low
TX127084,3932,kyc,1215.24,4,2,1,1,0,0,0.08806716335626215,Low
TX127085,1989,kyc,10664.11,4,4,1,1,0,0,0.18142002919881747,Low
TX127086,1915,cards,9537.26,7,3,1,1,0,0,0.2776404851679131,Low
TX127087,2597,wire,5680.61,1,1,1,1,0,0,0.0365732750590249,Low
TX127088,5112,core_banking,4979.25,3,2,1,1,0,0,0.07686490063443326,Low
TX127089,1579,cards,1115.34,7,4,1,1,0,0,0.2687521065604248,Low
TX127090,4848,kyc,4776.22,10,2,1,0,1,1,0.6719830206590891,High
TX127091,5822,wire,12495.88,6,2,1,1,0,0,0.2005846653668621,Low
TX127092,1861,cards,1234.01,9,2,1,1,1,1,0.4044855478510668,Medium
TX127093,6905,wire,1074.3,4,1,1,1,1,0,0.11482262523434501,Low
TX127094,6924,core_banking,4971.52,2,3,1,1,0,0,0.07474432604210761,Low
TX127095,2781,kyc,7833.89,3,2,1,1,1,0,0.13754713378675623,Low
TX127096,1672,wire,8231.73,10,3,1,1,0,1,0.4596157987465763,Medium
TX127097,2953,wire,12215.73,9,2,1,1,0,1,0.3652963048069612,Medium
TX127098,2550,cards,4274.65,7,4,1,1,1,0,0.4157154124776331,Medium
TX127099,2673,core_banking,694.32,3,2,1,1,0,0,0.06687594622369838,Low
TX127100,6549,cards,6100.6,10,2,1,1,0,1,0.3807233753414585,Medium
TX127101,1928,cards,11950.43,1,4,1,1,0,0,0.09097937510027336,Low
TX127102,2902,cards,1955.33,5,2,1,1,0,0,0.11592858916179984,Low
TX127103,5724,cards,3174.27,2,4,1,0,0,0,0.16398103052268775,Low
TX127104,1345,wire,412.95,10,3,1,1,0,1,0.39280259964684283,Medium
TX127105,1364,cards,2751.85,6,3,1,1,0,0,0.1863831202432586,Low
TX127106,2811,cards,17993.34,3,1,1,1,0,0,0.09277333205734822,Low
TX127107,6806,wire,2334.53,9,2,1,1,0,1,0.28940173143065995,Low
TX127108,6036,core_banking,1266.37,2,4,1,1,1,0,0.13638126027385344,Low
TX127109,6563,kyc,25850.62,7,2,1,1,1,1,0.4787058132779046,Medium
TX127110,6183,wire,6734.46,4,4,1,1,1,0,0.25081057170652804,Low
TX127111,1710,cards,5860.86,1,7,1,1,0,0,0.1461814677491801,Low
TX127112,3405,wire,4255.07,3,3,1,0,0,0,0.17349279694431485,Low
TX127113,4177,kyc,1855.07,8,3,1,0,0,1,0.4390366817302377,Medium
TX127114,1999,kyc,2797.7,6,4,0,1,0,0,0.42016879790522693,Medium
TX127115,6957,kyc,19175.09,3,3,1,1,0,0,0.1494562872433416,Low
TX127116,4618,core_banking,1832.47,9,3,1,1,0,1,0.33942367900556053,Low
TX127117,6115,core_banking,14261.82,5,3,1,0,0,0,0.3428011037865575,Low
TX127118,2551,wire,5162.07,4,0,1,1,1,0,0.104394077750173,Low
TX127119,5290,cards,5189.63,7,1,1,1,0,0,0.16681602050694336,Low
TX127120,1635,core_banking,685.29,8,2,1,1,0,1,0.22513042045376158,Low
TX127121,1134,kyc,5569.84,6,4,1,1,1,0,0.3600710918161191,Medium
TX127122,4843,cards,3413.44,8,3,1,1,0,1,0.29100054867693187,Low
TX127123,1410,kyc,725.5,4,3,1,1,1,0,0.17442179793748874,Low
TX127124,2657,wire,3796.07,8,3,1,0,1,1,0.5921504657679232,Medium
TX127125,5764,core_banking,2378.87,1,6,1,1,1,0,0.16984311401064556,Low
TX127126,3986,core_banking,4745.36,5,3,1,1,1,0,0.24343980424177064,Low
TX127127,3258,wire,1550.22,1,4,1,1,0,0,0.0650253453038091,Low
TX127128,2742,wire,1319.33,9,5,1,1,0,1,0.4541731098182533,Medium
TX127129,5010,cards,4003.64,8,1,1,1,1,1,0.3057907040450684,Low
TX127130,6726,core_banking,2452.04,4,6,0,1,0,0,0.4027117938274413,Medium
TX127131,5435,wire,2598.05,2,1,1,1,0,0,0.04314570508083707,Low
TX127132,3153,core_banking,1074.44,8,2,1,1,0,1,0.2275153200135283,Low
TX127133,3533,core_banking,3438.0,10,5,1,1,0,1,0.5424798464244635,Medium
TX127134,1618,cards,6912.14,2,3,1,1,0,0,0.07957942740126533,Low
TX127135,1860,cards,4791.16,1,3,1,1,0,0,0.05719950778221237,Low
TX127136,2609,cards,2518.51,5,2,0,1,0,0,0.24752575181925868,Low
TX127137,3320,cards,705.06,3,6,1,0,0,0,0.28184606239222976,Low
TX127138,6940,wire,1553.21,1,2,1,1,0,0,0.04047951388134247,Low
TX127139,6226,wire,1729.74,6,2,1,0,1,0,0.3753203336757528,Medium
TX127140,1678,core_banking,8424.88,9,1,1,1,1,1,0.40489039447350705,Medium
TX127141,2986,core_banking,8123.94,5,3,1,1,0,0,0.17283567325563062,Low
TX127142,1337,wire,4970.83,6,3,1,1,0,0,0.1984482858782839,Low
TX127143,1375,wire,2574.26,7,3,1,1,0,0,0.23149284630917946,Low
TX127144,3248,core_banking,13404.83,5,3,1,1,1,1,0.3034693988410297,Low
TX127145,6754,kyc,6829.33,8,1,1,1,0,1,0.21909065904176114,Low
TX127146,2110,core_banking,456.91,10,6,1,1,1,1,0.7039110014785557,High
TX127147,5084,wire,17712.42,7,2,1,1,0,0,0.28494458916075077,Low
TX127148,3355,core_banking,3094.97,8,0,1,1,1,1,0.2494259848606233,Low
TX127149,4245,kyc,9325.43,3,5,1,0,0,0,0.2924302674912361,Low
TX127150,6215,wire,5828.73,4,2,1,1,0,0,0.10192700329294628,Low
TX127151,5974,kyc,1002.07,2,0,1,0,0,0,0.06268321799420984,Low
TX127152,5969,kyc,2281.59,3,5,1,1,0,0,0.13822107787827648,Low
TX127153,3466,core_banking,530.42,10,0,1,1,0,1,0.23479422362250416,Low
TX127154,1291,kyc,1679.06,6,4,0,1,0,0,0.4106611484152207,Medium
TX127155,6910,core_banking,4195.92,5,2,1,1,0,0,0.12421107200736868,Low
TX127156,6963,wire,3898.77,5,8,1,1,0,1,0.3861456512146078,Medium
TX127157,6145,wire,1863.17,8,8,1,1,0,1,0.5757158800113009,Medium
TX127158,3863,kyc,2827.13,3,3,1,1,1,0,0.14665882716642775,Low
TX127159,2683,wire,4064.85,7,5,1,1,0,0,0.3435012024264678,Low
TX127160,2047,wire,7125.56,8,2,1,1,0,1,0.2668613897213832,Low
TX127161,3226,kyc,1946.08,5,1,1,1,0,0,0.09263420609351303,Low
TX127162,3006,core_banking,3132.2,3,10,1,1,0,1,0.36577787446882487,Medium
TX127163,2654,core_banking,1039.02,4,5,1,1,0,0,0.16887319059722372,Low
TX127164,6701,core_banking,1076.47,2,1,1,1,0,0,0.04099982142051751,Low
TX127165,4956,core_banking,11272.33,7,5,1,1,0,0,0.40240157872235155,Medium
TX127166,2338,cards,16799.57,10,4,1,1,1,1,0.7186924470620083,High
TX127167,4835,kyc,4471.33,2,2,1,1,0,0,0.058222155604579835,Low
TX127168,5230,cards,2629.91,6,3,1,1,0,0,0.18573678297757545,Low
TX127169,4135,kyc,2273.45,7,7,0,1,1,0,0.7754892882557091,High
TX127170,6680,wire,12340.77,7,5,1,1,0,0,0.4114261061014203,Medium
TX127171,6795,cards,74.58,7,3,1,1,0,0,0.21629495887338543,Low
TX127172,3592,kyc,35379.32,8,2,1,1,0,1,0.4945692635726592,Medium
TX127173,3833,cards,3947.47,5,5,1,1,1,0,0.3403267278062927,Low
TX127174,2302,core_banking,286.03,6,3,1,1,0,0,0.17364823262777646,Low
TX127175,5702,kyc,42640.48,8,3,1,1,1,1,0.7373841745695716,High
TX127176,6586,core_banking,329.08,1,3,1,1,0,0,0.049337146771345486,Low
TX127177,4948,cards,381.11,3,3,1,1,0,0,0.08342765509261248,Low
TX127178,2206,core_banking,1485.78,9,3,0,1,0,1,0.555273747270741,Medium
TX127179,4109,kyc,3109.77,9,5,1,1,0,1,0.46974748552598977,Medium
TX127180,5767,wire,12105.45,1,8,1,1,0,1,0.21478681940056035,Low
TX127181,1252,kyc,2579.0,2,4,1,1,0,0,0.08708683835612303,Low
TX127182,4541,kyc,1626.96,4,4,1,1,0,0,0.13906753320907475,Low
TX127183,4944,cards,2675.43,6,2,1,1,0,0,0.15105377446624516,Low
TX127184,4220,cards,2660.98,4,2,1,1,0,0,0.09221659549194336,Low
TX127185,4855,cards,15352.79,8,1,1,1,0,1,0.2743521483818297,Low
TX127186,6375,core_banking,10458.23,9,6,1,1,0,1,0.5953285777743641,Medium
TX127187,1749,kyc,1990.47,6,5,1,1,0,0,0.2688758465140976,Low
TX127188,4424,core_banking,2579.88,8,4,1,1,0,1,0.33856307852952167,Low
TX127189,5775,cards,567.19,1,4,1,1,0,0,0.06296460283036263,Low
TX127190,5931,cards,6848.78,6,7,1,1,0,0,0.4181694064441191,Medium
TX127191,3801,core_banking,3457.76,3,3,1,1,0,0,0.09203988798468643,Low
TX127192,6984,kyc,5365.64,3,3,1,1,0,0,0.09777433080187643,Low
TX127193,2944,wire,6849.2,2,5,1,1,1,0,0.19777200074581108,Low
TX127194,3644,kyc,17260.23,2,1,1,1,0,0,0.07005192815812349,Low
TX127195,5943,wire,2465.97,2,4,0,1,1,0,0.28829257646235673,Low
TX127196,3635,cards,3843.2,1,2,1,1,1,0,0.07340748426080426,Low
TX127197,3060,core_banking,17437.88,8,1,1,1,1,1,0.41346142896287236,Medium
TX127198,4334,wire,3060.74,7,3,1,1,0,0,0.23453581897721007,Low
TX127199,4731,wire,3326.6,9,4,1,1,0,1,0.4100958870644363,Medium
TX127200,6819,core_banking,50997.56,2,2,1,0,0,1,0.38815234914975116,Medium
TX127201,4707,core_banking,3480.54,5,3,1,1,0,0,0.15082038488627858,Low
TX127202,2111,cards,20646.26,10,4,1,1,0,1,0.6277599952603626,Medium
TX127203,1316,core_banking,2082.52,8,4,1,1,0,1,0.33467587539676935,Low
TX127204,6804,core_banking,2312.06,8,1,1,1,1,1,0.2933688971161392,Low
TX127205,3537,core_banking,489.74,5,0,1,1,0,0,0.07024975994129123,Low
TX127206,2209,cards,6712.11,4,4,1,1,0,0,0.161775532913,Low
TX127207,2336,wire,7458.88,1,4,1,1,1,0,0.12910007441348628,Low
TX127208,1636,kyc,3981.44,9,4,1,1,1,1,0.5521472815038234,Medium
TX127209,2197,kyc,5759.41,9,2,1,1,0,1,0.314660371924448,Low
TX127210,5681,cards,8734.74,4,4,1,0,1,0,0.4196320361361295,Medium
TX127211,4929,wire,827.25,7,5,1,1,1,0,0.44743340476923477,Medium
TX127212,4598,core_banking,3905.34,10,1,1,1,0,1,0.3071849438846296,Low
TX127213,1068,kyc,19126.09,1,2,1,1,0,0,0.07238707014772429,Low
TX127214,5034,core_banking,2743.93,3,6,1,1,0,0,0.17307879630767942,Low
TX127215,6814,core_banking,919.75,9,4,0,1,1,1,0.7314891863366769,High
TX127216,6539,wire,10740.01,6,3,1,1,0,0,0.23252651858656884,Low
TX127217,3372,cards,4223.55,10,4,1,1,0,1,0.4869590208302364,Medium
TX127218,4601,cards,3543.12,6,0,1,1,0,0,0.10011109477265241,Low
TX127219,2792,cards,2423.45,6,4,1,1,1,0,0.3351063297072311,Low
TX127220,6331,wire,9139.28,7,1,1,1,1,0,0.28493238462287196,Low
TX127221,6519,kyc,2100.54,7,8,1,1,1,1,0.6418767026071449,Medium
TX127222,2338,wire,15459.75,2,2,1,1,0,0,0.08325594762121669,Low
TX127223,3920,wire,3963.0,8,1,1,1,0,1,0.20241070027175054,Low
TX127224,2417,kyc,10028.9,10,2,1,1,0,1,0.4136277286691207,Medium
TX127225,4685,kyc,8921.15,4,1,1,1,1,0,0.14582114717366304,Low
TX127226,2757,core_banking,1117.48,3,3,1,1,1,0,0.13932733013468324,Low
TX127227,5175,cards,5870.72,3,0,1,1,1,0,0.08282830799921853,Low
TX127228,6888,cards,2784.1,5,6,1,1,0,0,0.2684390799699551,Low
TX127229,6228,kyc,7020.33,2,1,1,1,1,0,0.0836092689079796,Low
TX127230,2093,wire,3427.51,8,1,1,1,0,1,0.1994018261290278,Low
TX127231,1778,kyc,554.09,1,1,1,1,1,0,0.05212357246874516,Low
TX127232,5888,kyc,8026.5,2,2,1,1,0,0,0.06543202782359804,Low
TX127233,1489,kyc,390.69,3,4,1,0,0,0,0.19056766540711992,Low
TX127234,3401,wire,4194.69,4,3,1,1,0,0,0.1209796339518073,Low
TX127235,6962,cards,24220.83,5,2,1,1,1,1,0.33130892143440976,Low
TX127236,3688,cards,14781.11,3,3,1,1,0,0,0.13094134446177513,Low
TX127237,1053,core_banking,5444.3,5,3,1,1,0,0,0.15983590886033247,Low
TX127238,6851,wire,2183.55,7,2,1,1,0,0,0.18792103270663588,Low
TX127239,5249,wire,3419.56,10,0,1,1,0,1,0.25344633478087025,Low
TX127240,2984,core_banking,10418.88,2,4,1,1,0,0,0.11151692751187003,Low
TX127241,4666,cards,1653.73,8,2,0,1,0,1,0.4250394479476947,Medium
TX127242,4673,wire,5530.46,7,4,1,1,0,0,0.30018146302539855,Low
TX127243,4315,kyc,1554.89,6,10,1,1,0,1,0.5583383748006726,Medium
TX127244,6765,kyc,2747.5,1,2,1,1,0,0,0.04213462063053349,Low
TX127245,5714,core_banking,2271.32,3,6,1,1,1,0,0.262986443686815,Low
TX127246,2554,cards,5509.74,7,6,1,1,0,0,0.4140715010319408,Medium
TX127247,6954,wire,6301.55,3,4,1,1,0,0,0.12570875931716116,Low
TX127248,6775,core_banking,31366.69,6,3,0,1,1,1,0.7266782530365522,High
TX127249,1281,core_banking,3125.43,2,2,1,1,1,0,0.09274161880128742,Low
TX127250,2783,kyc,5027.72,9,0,1,1,0,1,0.21348758943329602,Low
TX127251,4687,wire,11791.73,3,4,1,1,0,0,0.1483894038529501,Low
TX127252,6270,wire,3550.85,6,4,1,1,0,0,0.23223743502589173,Low
TX127253,5300,core_banking,4013.25,4,0,1,1,0,0,0.06068033085935316,Low
TX127254,4444,wire,6696.02,4,2,1,1,0,0,0.1047394176953565,Low
TX127255,2835,kyc,1851.16,7,5,1,1,0,0,0.3262468706882995,Low
TX127256,1580,kyc,4451.11,6,4,1,0,0,0,0.385987298720943,Medium
TX127257,6357,core_banking,1617.78,6,2,1,0,0,0,0.25666450114367095,Low
TX127258,4195,core_banking,2647.35,10,3,1,1,0,1,0.41160296308572786,Medium
TX127259,3741,wire,31154.02,4,5,1,1,1,1,0.5025976516283975,Medium
TX127260,6879,kyc,3151.29,9,4,1,0,1,1,0.7068833796912836,High
TX127261,1986,core_banking,4544.77,9,4,1,1,0,1,0.42044837326155227,Medium
TX127262,2523,core_banking,258.2,1,4,1,1,0,0,0.062329545528672904,Low
TX127263,6126,core_banking,5656.83,7,2,1,1,0,0,0.20717955307679733,Low
TX127264,2706,kyc,26264.62,2,2,1,1,0,1,0.11704267065884161,Low
TX127265,6657,cards,1558.56,3,5,1,1,0,0,0.13523422673698157,Low
TX127266,6147,wire,10764.2,4,3,1,1,0,0,0.14763736923755477,Low
TX127267,1597,core_banking,1958.79,4,1,1,1,0,0,0.07166152896348237,Low
TX127268,3746,core_banking,695.41,6,2,1,0,0,0,0.2505538405324574,Low
TX127269,5510,wire,2350.74,6,5,1,1,0,0,0.2713618448202753,Low
TX127270,3937,cards,1838.52,3,1,0,1,0,0,0.12502825966558945,Low
TX127271,2290,core_banking,4085.94,9,1,1,0,1,1,0.5406619771160812,Medium
TX127272,1270,cards,2690.02,3,2,1,1,0,0,0.07136890437923572,Low
TX127273,1040,wire,1341.31,1,0,1,1,0,0,0.024769660534446895,Low
TX127274,2069,core_banking,6202.53,8,2,1,1,1,1,0.3792079446748859,Medium
TX127275,2563,kyc,11772.76,8,2,1,1,0,1,0.29986235473262707,Low
TX127276,2811,core_banking,6970.5,4,3,1,1,0,0,0.13169750345560455,Low
TX127277,6129,kyc,4350.67,3,1,1,1,0,0,0.059651763993050104,Low
TX127278,4051,wire,3369.56,5,1,1,1,0,0,0.0969077336001529,Low
TX127279,1847,core_banking,6538.81,6,4,1,1,1,0,0.3679220453650025,Medium
TX127280,1499,kyc,2099.73,8,4,1,1,0,1,0.33481001278045386,Low
TX127281,1784,cards,8445.65,3,0,1,1,0,0,0.05394160361826111,Low
TX127282,2880,cards,1010.93,8,3,1,1,0,1,0.27396110380910704,Low
TX127283,5434,core_banking,636.09,1,7,0,1,0,0,0.2596599244906659,Low
TX127284,1297,core_banking,6725.17,2,4,1,1,1,0,0.16048564857271128,Low
TX127285,3438,cards,1244.83,1,8,1,1,0,1,0.15756864852797184,Low
TX127286,3685,cards,1710.32,7,3,1,1,0,0,0.22615713340753188,Low
TX127287,1890,kyc,1289.65,6,7,1,1,0,0,0.37171598171337,Medium
TX127288,1351,wire,6611.01,10,2,0,1,0,1,0.6062044286537084,Medium
TX127289,2380,core_banking,1640.16,9,2,1,1,0,1,0.28442956247183365,Low
TX127290,1910,kyc,14619.3,3,0,1,1,0,0,0.06609235315497437,Low
TX127291,5767,cards,7848.73,7,4,1,0,0,0,0.4836821844886683,Medium
TX127292,6500,wire,4742.73,6,4,1,1,1,0,0.35342807400270493,Medium
TX127293,4739,kyc,18022.58,10,5,1,1,0,1,0.6639150613448843,High
TX127294,5551,wire,1430.38,2,4,1,1,0,0,0.08394329933818782,Low
TX127295,5565,cards,4146.82,6,4,1,1,0,0,0.23597740579686505,Low
TX127296,6265,core_banking,368.94,5,2,1,1,0,0,0.11035823640917643,Low
TX127297,1586,core_banking,2147.81,5,1,1,1,0,0,0.09322937665186737,Low
TX127298,6982,wire,975.5,6,3,1,0,1,0,0.4290183207592159,Medium
TX127299,3748,kyc,9044.9,1,1,1,1,0,0,0.0409563981001296,Low
TX127300,4257,core_banking,12843.44,4,6,1,1,0,0,0.2828274241952419,Low
TX127301,5782,core_banking,2775.51,7,3,1,0,0,0,0.3792207274825951,Medium
TX127302,3962,cards,35795.1,7,7,1,1,0,1,0.7236877603957114,High
TX127303,2594,kyc,1564.52,7,5,1,1,0,0,0.32404550614494015,Low
TX127304,1114,kyc,1110.42,5,2,1,1,1,0,0.18077060269485107,Low
TX127305,2015,core_banking,2120.68,4,4,1,0,0,0,0.24865917374980612,Low
TX127306,1506,wire,5335.32,8,6,1,1,0,1,0.4816922383054957,Medium
TX127307,3290,kyc,9379.81,2,1,1,1,0,0,0.05407933074583173,Low
TX127308,5673,kyc,8047.36,5,4,1,1,0,0,0.2110942071170711,Low
TX127309,3000,kyc,2594.0,5,2,1,1,0,0,0.11823931740927991,Low
TX127310,4583,kyc,11194.39,4,5,1,1,0,0,0.22475009315237082,Low
TX127311,2112,cards,2166.49,1,6,1,1,0,0,0.1048770050762033,Low
TX127312,4541,cards,66772.56,5,4,1,1,0,1,0.6763481593613615,High
TX127313,6723,kyc,10659.34,10,5,1,1,0,1,0.6042192900688088,Medium
TX127314,2892,wire,485.43,2,4,1,1,0,0,0.08143481775542646,Low
TX127315,3898,core_banking,2237.01,9,3,0,1,0,1,0.5617568840484296,Medium
TX127316,6777,core_banking,1709.61,5,2,1,1,0,0,0.11505006920829162,Low
TX127317,4648,kyc,30313.13,8,6,1,1,0,1,0.6901797007516745,High
TX127318,3395,core_banking,1433.18,7,3,1,1,0,0,0.2244640635785458,Low
TX127319,1726,wire,383.19,6,7,1,1,1,0,0.4983529184578131,Medium
TX127320,6623,cards,10071.64,10,7,0,1,0,1,0.8584538852354522,High
TX127321,4660,core_banking,205.58,1,0,1,1,0,0,0.02382736594907131,Low
TX127322,1341,core_banking,2568.68,9,3,1,1,0,1,0.34522479357598324,Low
TX127323,4331,wire,8218.71,8,2,1,1,0,1,0.27441331093313365,Low
